200 200
105 38 15
105 39 15
105 40 15
105 41 15
105 42 15
105 43 15
105 44 15
105 45 15
105 46 15
105 47 15
105 48 15
105 49 15
105 50 15
105 51 15
105 52 23
105 53 23
105 54 23
105 55 23
105 56 23
105 57 23
105 58 23
105 59 23
105 60 83
105 61 83
105 62 83
105 63 83
105 64 83
105 65 83
105 66 83
105 67 83
105 68 20
105 69 20
105 70 20
105 71 20
105 72 20
105 73 20
105 74 20
105 75 20
105 76 20
105 77 20
105 78 20
105 79 20
105 80 20
105 81 20
105 82 20
105 83 20
105 84 20
105 85 20
105 86 20
105 87 65
105 88 65
105 89 65
105 90 65
105 91 65
105 92 65
105 93 65
105 94 65
105 95 65
105 96 65
105 97 65
105 98 53
105 99 53
105 100 53
105 101 53
105 102 53
105 103 53
105 104 53
105 105 53
105 106 53
105 107 53
105 108 53
105 109 53
105 110 53
105 111 53
105 112 14
105 113 14
105 114 14
105 115 58
105 116 58
105 117 58
105 118 58
105 119 58
105 120 58
105 121 58
105 122 58
105 123 58
105 124 58
105 125 58
105 126 58
105 127 58
105 128 58
105 129 58
105 130 58
105 131 58
105 132 88
105 133 88
105 134 88
105 135 88
105 136 88
105 137 88
105 138 88
105 139 88
105 140 88
105 141 88
105 142 88
105 143 88
105 144 31
105 145 31
105 146 31
105 147 31
105 148 31
105 149 31
105 150 31
105 151 31
105 152 31
105 153 31
105 154 31
105 155 31
105 156 31
105 157 31
105 158 31
105 159 31
105 160 31
105 161 31
105 162 31
105 163 94
105 164 73
105 165 73
105 166 73
105 167 73
105 168 73
105 169 73
105 170 73
105 171 73
105 172 73
105 173 73
105 174 73
105 175 73
105 176 73
105 177 73
105 178 1
105 179 1
105 180 1
105 181 1
105 182 1
105 183 1
105 184 1
105 185 1
105 186 1
105 187 1
105 188 1
105 189 1
105 190 1
105 191 1
105 192 1
105 193 1
105 194 1
105 195 1
105 196 1
105 197 1
105 198 1
105 199 1
106 0 59
106 1 59
106 2 59
106 3 59
106 4 59
106 5 59
106 6 59
106 7 59
106 8 59
106 9 59
106 10 59
106 11 59
106 12 59
106 13 59
106 14 100
106 15 100
106 16 100
106 17 100
106 18 100
106 19 15
106 20 15
106 21 15
106 22 15
106 23 15
106 24 15
106 25 15
106 26 15
106 27 15
106 28 15
106 29 15
106 30 15
106 31 15
106 32 15
106 33 15
106 34 15
106 35 15
106 36 15
106 37 15
106 38 15
106 39 15
106 40 15
106 41 15
106 42 15
106 43 15
106 44 15
106 45 15
106 46 15
106 47 15
106 48 15
106 49 15
106 50 15
106 51 23
106 52 23
106 53 23
106 54 23
106 55 23
106 56 23
106 57 23
106 58 23
106 59 23
106 60 23
106 61 83
106 62 83
106 63 83
106 64 83
106 65 83
106 66 83
106 67 83
106 68 83
106 69 20
106 70 20
106 71 20
106 72 20
106 73 20
106 74 20
106 75 20
106 76 20
106 77 20
106 78 20
106 79 20
106 80 20
106 81 20
106 82 20
106 83 20
106 84 20
106 85 20
106 86 65
106 87 65
106 88 65
106 89 65
106 90 65
106 91 65
106 92 65
106 93 65
106 94 65
106 95 65
106 96 65
106 97 65
106 98 53
106 99 53
106 100 53
106 101 53
106 102 53
106 103 53
106 104 53
106 105 53
106 106 53
106 107 53
106 108 53
106 109 53
106 110 53
106 111 53
106 112 14
106 113 14
106 114 58
106 115 58
106 116 58
106 117 58
106 118 58
106 119 58
106 120 58
106 121 58
106 122 58
106 123 58
106 124 58
106 125 58
106 126 58
106 127 58
106 128 58
106 129 58
106 130 58
106 131 58
106 132 58
106 133 58
106 134 88
106 135 88
106 136 88
106 137 88
106 138 88
106 139 88
106 140 88
106 141 88
106 142 88
106 143 31
106 144 31
106 145 31
106 146 31
106 147 31
106 148 31
106 149 31
106 150 31
106 151 31
106 152 31
106 153 31
106 154 31
106 155 31
106 156 31
106 157 31
106 158 31
106 159 31
106 160 31
106 161 31
106 162 31
106 163 94
106 164 94
106 165 73
106 166 73
106 167 73
106 168 73
106 169 73
106 170 73
106 171 73
106 172 73
106 173 73
106 174 73
106 175 73
106 176 73
106 177 73
106 178 1
106 179 1
106 180 1
106 181 1
106 182 1
106 183 1
106 184 1
106 185 1
106 186 1
106 187 1
106 188 1
106 189 1
106 190 1
106 191 1
106 192 1
106 193 1
106 194 1
106 195 1
106 196 1
106 197 1
106 198 1
106 199 1
107 0 59
107 1 59
107 2 59
107 3 59
107 4 59
107 5 59
107 6 59
107 7 59
107 8 59
107 9 59
107 10 59
107 11 59
107 12 59
107 13 59
107 14 100
107 15 100
107 16 100
107 17 100
107 18 100
107 19 15
107 20 15
107 21 15
107 22 15
107 23 15
107 24 15
107 25 15
107 26 15
107 27 15
107 28 15
107 29 15
107 30 15
107 31 15
107 32 15
107 33 15
107 34 15
107 35 15
107 36 15
107 37 15
107 38 15
107 39 15
107 40 15
107 41 15
107 42 15
107 43 15
107 44 15
107 45 15
107 46 15
107 47 15
107 48 15
107 49 15
107 50 23
107 51 23
107 52 23
107 53 23
107 54 23
107 55 23
107 56 23
107 57 23
107 58 23
107 59 23
107 60 23
107 61 23
107 62 23
107 63 83
107 64 83
107 65 83
107 66 83
107 67 83
107 68 83
107 69 83
107 70 20
107 71 20
107 72 20
107 73 20
107 74 20
107 75 20
107 76 20
107 77 20
107 78 20
107 79 20
107 80 20
107 81 20
107 82 20
107 83 20
107 84 20
107 85 20
107 86 20
107 87 65
107 88 65
107 89 65
107 90 65
107 91 65
107 92 65
107 93 65
107 94 65
107 95 65
107 96 65
107 97 65
107 98 53
107 99 53
107 100 53
107 101 53
107 102 53
107 103 53
107 104 53
107 105 53
107 106 53
107 107 53
107 108 53
107 109 53
107 110 53
107 111 53
107 112 53
107 113 53
107 114 58
107 115 58
107 116 58
107 117 58
107 118 58
107 119 58
107 120 58
107 121 58
107 122 58
107 123 58
107 124 58
107 125 58
107 126 58
107 127 58
107 128 58
107 129 58
107 130 58
107 131 58
107 132 58
107 133 58
107 134 88
107 135 88
107 136 88
107 137 88
107 138 88
107 139 88
107 140 88
107 141 88
107 142 88
107 143 31
107 144 31
107 145 31
107 146 31
107 147 31
107 148 31
107 149 31
107 150 31
107 151 31
107 152 31
107 153 31
107 154 31
107 155 31
107 156 31
107 157 31
107 158 31
107 159 31
107 160 31
107 161 94
107 162 94
107 163 94
107 164 94
107 165 94
107 166 73
107 167 73
107 168 73
107 169 73
107 170 73
107 171 73
107 172 73
107 173 73
107 174 73
107 175 73
107 176 73
107 177 73
107 178 73
107 179 1
107 180 1
107 181 1
107 182 1
107 183 1
107 184 1
107 185 1
107 186 1
107 187 1
107 188 1
107 189 1
107 190 1
107 191 1
107 192 1
107 193 1
107 194 1
107 195 1
107 196 1
107 197 1
107 198 1
107 199 1
108 0 59
108 1 59
108 2 59
108 3 59
108 4 59
108 5 59
108 6 59
108 7 59
108 8 59
108 9 59
108 10 59
108 11 59
108 12 59
108 13 59
108 14 100
108 15 100
108 16 100
108 17 100
108 18 15
108 19 15
108 20 15
108 21 15
108 22 15
108 23 15
108 24 15
108 25 15
108 26 15
108 27 15
108 28 15
108 29 15
108 30 15
108 31 15
108 32 15
108 33 15
108 34 15
108 35 15
108 36 15
108 37 15
108 38 15
108 39 15
108 40 15
108 41 15
108 42 15
108 43 15
108 44 15
108 45 15
108 46 15
108 47 15
108 48 15
108 49 15
108 50 15
108 51 23
108 52 23
108 53 23
108 54 23
108 55 23
108 56 23
108 57 23
108 58 23
108 59 23
108 60 23
108 61 23
108 62 23
108 63 83
108 64 83
108 65 83
108 66 83
108 67 83
108 68 83
108 69 83
108 70 83
108 71 83
108 72 20
108 73 20
108 74 20
108 75 20
108 76 20
108 77 20
108 78 20
108 79 20
108 80 20
108 81 20
108 82 20
108 83 20
108 84 20
108 85 20
108 86 20
108 87 65
108 88 65
108 89 65
108 90 65
108 91 65
108 92 65
108 93 65
108 94 65
108 95 65
108 96 65
108 97 65
108 98 53
108 99 53
108 100 53
108 101 53
108 102 53
108 103 53
108 104 53
108 105 53
108 106 53
108 107 53
108 108 53
108 109 53
108 110 53
108 111 53
108 112 53
108 113 58
108 114 58
108 115 58
108 116 58
108 117 58
108 118 58
108 119 58
108 120 58
108 121 58
108 122 58
108 123 58
108 124 58
108 125 58
108 126 58
108 127 58
108 128 58
108 129 58
108 130 58
108 131 58
108 132 58
108 133 58
108 134 58
108 135 88
108 136 88
108 137 88
108 138 88
108 139 88
108 140 88
108 141 88
108 142 88
108 143 31
108 144 31
108 145 31
108 146 31
108 147 31
108 148 31
108 149 31
108 150 31
108 151 31
108 152 31
108 153 31
108 154 31
108 155 31
108 156 31
108 157 31
108 158 31
108 159 31
108 160 31
108 161 94
108 162 94
108 163 94
108 164 94
108 165 94
108 166 94
108 167 73
108 168 73
108 169 73
108 170 73
108 171 73
108 172 73
108 173 73
108 174 73
108 175 73
108 176 73
108 177 73
108 178 1
108 179 1
108 180 1
108 181 1
108 182 1
108 183 1
108 184 1
108 185 1
108 186 1
108 187 1
108 188 1
108 189 1
108 190 1
108 191 1
108 192 1
108 193 1
108 194 1
108 195 1
108 196 1
108 197 1
108 198 1
108 199 1
109 0 59
109 1 59
109 2 59
109 3 59
109 4 59
109 5 59
109 6 59
109 7 59
109 8 59
109 9 59
109 10 59
109 11 59
109 12 59
109 13 59
109 14 59
109 15 100
109 16 100
109 17 100
109 18 15
109 19 15
109 20 15
109 21 15
109 22 15
109 23 15
109 24 15
109 25 15
109 26 15
109 27 15
109 28 15
109 29 15
109 30 15
109 31 15
109 32 15
109 33 15
109 34 15
109 35 15
109 36 15
109 37 15
109 38 15
109 39 15
109 40 15
109 41 15
109 42 15
109 43 15
109 44 15
109 45 15
109 46 15
109 47 15
109 48 15
109 49 15
109 50 23
109 51 23
109 52 23
109 53 23
109 54 23
109 55 23
109 56 23
109 57 23
109 58 23
109 59 23
109 60 23
109 61 23
109 62 23
109 63 23
109 64 23
109 65 83
109 66 83
109 67 83
109 68 83
109 69 83
109 70 83
109 71 83
109 72 83
109 73 83
109 74 83
109 75 20
109 76 20
109 77 20
109 78 20
109 79 20
109 80 20
109 81 20
109 82 20
109 83 20
109 84 20
109 85 20
109 86 20
109 87 20
109 88 20
109 89 20
109 90 20
109 91 65
109 92 65
109 93 65
109 94 65
109 95 65
109 96 65
109 97 53
109 98 53
109 99 53
109 100 53
109 101 53
109 102 53
109 103 53
109 104 53
109 105 53
109 106 53
109 107 53
109 108 53
109 109 53
109 110 53
109 111 53
109 112 53
109 113 58
109 114 58
109 115 58
109 116 58
109 117 58
109 118 58
109 119 58
109 120 58
109 121 58
109 122 58
109 123 58
109 124 58
109 125 58
109 126 58
109 127 58
109 128 58
109 129 58
109 130 58
109 131 58
109 132 58
109 133 58
109 134 58
109 135 88
109 136 88
109 137 88
109 138 88
109 139 88
109 140 88
109 141 88
109 142 88
109 143 31
109 144 31
109 145 31
109 146 31
109 147 31
109 148 31
109 149 31
109 150 31
109 151 31
109 152 31
109 153 31
109 154 31
109 155 31
109 156 31
109 157 31
109 158 31
109 159 31
109 160 94
109 161 94
109 162 94
109 163 94
109 164 94
109 165 94
109 166 94
109 167 73
109 168 73
109 169 73
109 170 73
109 171 73
109 172 73
109 173 73
109 174 73
109 175 73
109 176 73
109 177 1
109 178 1
109 179 1
109 180 1
109 181 1
109 182 1
109 183 1
109 184 1
109 185 1
109 186 1
109 187 1
109 188 1
109 189 1
109 190 1
109 191 1
109 192 1
109 193 1
109 194 1
109 195 1
109 196 1
109 197 1
109 198 1
109 199 1
110 0 59
110 1 59
110 2 59
110 3 59
110 4 59
110 5 59
110 6 59
110 7 59
110 8 59
110 9 59
110 10 59
110 11 59
110 12 59
110 13 59
110 14 100
110 15 100
110 16 100
110 17 100
110 18 100
110 19 15
110 20 15
110 21 15
110 22 15
110 23 15
110 24 15
110 25 15
110 26 15
110 27 15
110 28 15
110 29 15
110 30 15
110 31 15
110 32 15
110 33 15
110 34 15
110 35 15
110 36 15
110 37 15
110 38 15
110 39 15
110 40 15
110 41 15
110 42 15
110 43 15
110 44 15
110 45 15
110 46 15
110 47 15
110 48 15
110 49 23
110 50 23
110 51 23
110 52 23
110 53 23
110 54 23
110 55 23
110 56 23
110 57 23
110 58 23
110 59 23
110 60 23
110 61 23
110 62 23
110 63 23
110 64 23
110 65 23
110 66 83
110 67 83
110 68 83
110 69 83
110 70 83
110 71 83
110 72 83
110 73 83
110 74 83
110 75 20
110 76 20
110 77 20
110 78 20
110 79 20
110 80 20
110 81 20
110 82 20
110 83 20
110 84 20
110 85 20
110 86 20
110 87 20
110 88 20
110 89 20
110 90 20
110 91 20
110 92 65
110 93 65
110 94 65
110 95 65
110 96 65
110 97 65
110 98 53
110 99 53
110 100 53
110 101 53
110 102 53
110 103 53
110 104 53
110 105 53
110 106 53
110 107 53
110 108 53
110 109 53
110 110 53
110 111 53
110 112 58
110 113 58
110 114 58
110 115 58
110 116 58
110 117 58
110 118 58
110 119 58
110 120 58
110 121 58
110 122 58
110 123 58
110 124 58
110 125 58
110 126 58
110 127 58
110 128 58
110 129 58
110 130 58
110 131 58
110 132 58
110 133 58
110 134 58
110 135 58
110 136 88
110 137 88
110 138 88
110 139 88
110 140 88
110 141 88
110 142 31
110 143 31
110 144 31
110 145 31
110 146 31
110 147 31
110 148 31
110 149 31
110 150 31
110 151 31
110 152 31
110 153 31
110 154 31
110 155 31
110 156 31
110 157 31
110 158 94
110 159 94
110 160 94
110 161 94
110 162 94
110 163 94
110 164 94
110 165 94
110 166 94
110 167 94
110 168 94
110 169 94
110 170 73
110 171 94
110 172 73
110 173 73
110 174 73
110 175 73
110 176 1
110 177 1
110 178 1
110 179 1
110 180 1
110 181 1
110 182 1
110 183 1
110 184 1
110 185 1
110 186 1
110 187 1
110 188 1
110 189 1
110 190 1
110 191 1
110 192 1
110 193 1
110 194 1
110 195 1
110 196 1
110 197 1
110 198 1
110 199 1
111 0 59
111 1 59
111 2 59
111 3 59
111 4 59
111 5 59
111 6 59
111 7 59
111 8 59
111 9 59
111 10 59
111 11 59
111 12 59
111 13 59
111 14 100
111 15 100
111 16 100
111 17 100
111 18 100
111 19 100
111 20 15
111 21 15
111 22 15
111 23 15
111 24 15
111 25 15
111 26 15
111 27 15
111 28 15
111 29 15
111 30 15
111 31 15
111 32 15
111 33 15
111 34 15
111 35 15
111 36 15
111 37 15
111 38 15
111 39 15
111 40 15
111 41 15
111 42 15
111 43 15
111 44 15
111 45 15
111 46 15
111 47 15
111 48 15
111 49 23
111 50 23
111 51 23
111 52 23
111 53 23
111 54 23
111 55 23
111 56 23
111 57 23
111 58 23
111 59 23
111 60 23
111 61 23
111 62 23
111 63 23
111 64 23
111 65 23
111 66 23
111 67 83
111 68 83
111 69 83
111 70 83
111 71 83
111 72 83
111 73 83
111 74 83
111 75 83
111 76 83
111 77 20
111 78 20
111 79 20
111 80 20
111 81 20
111 82 20
111 83 20
111 84 20
111 85 20
111 86 20
111 87 20
111 88 20
111 89 20
111 90 20
111 91 20
111 92 65
111 93 65
111 94 65
111 95 65
111 96 65
111 97 65
111 98 53
111 99 53
111 100 53
111 101 53
111 102 53
111 103 53
111 104 53
111 105 53
111 106 53
111 107 53
111 108 53
111 109 53
111 110 53
111 111 53
111 112 53
111 113 58
111 114 58
111 115 58
111 116 58
111 117 58
111 118 58
111 119 58
111 120 58
111 121 58
111 122 58
111 123 58
111 124 58
111 125 58
111 126 58
111 127 58
111 128 58
111 129 58
111 130 58
111 131 58
111 132 58
111 133 58
111 134 58
111 135 58
111 136 58
111 137 88
111 138 88
111 139 88
111 140 88
111 141 88
111 142 88
111 143 31
111 144 31
111 145 31
111 146 31
111 147 31
111 148 31
111 149 31
111 150 31
111 151 31
111 152 31
111 153 31
111 154 31
111 155 94
111 156 94
111 157 94
111 158 94
111 159 94
111 160 94
111 161 94
111 162 94
111 163 94
111 164 94
111 165 94
111 166 94
111 167 94
111 168 94
111 169 94
111 170 94
111 171 94
111 172 94
111 173 94
111 174 73
111 175 94
111 176 1
111 177 1
111 178 1
111 179 1
111 180 1
111 181 1
111 182 1
111 183 1
111 184 1
111 185 1
111 186 1
111 187 1
111 188 1
111 189 1
111 190 1
111 191 1
111 192 1
111 193 1
111 194 1
111 195 1
111 196 1
111 197 1
111 198 1
111 199 1
112 0 59
112 1 59
112 2 59
112 3 59
112 4 59
112 5 59
112 6 59
112 7 59
112 8 59
112 9 59
112 10 59
112 11 59
112 12 59
112 13 59
112 14 100
112 15 100
112 16 100
112 17 100
112 18 100
112 19 100
112 20 100
112 21 15
112 22 15
112 23 15
112 24 15
112 25 15
112 26 15
112 27 15
112 28 15
112 29 15
112 30 15
112 31 15
112 32 15
112 33 15
112 34 15
112 35 15
112 36 15
112 37 15
112 38 15
112 39 15
112 40 15
112 41 15
112 42 15
112 43 15
112 44 15
112 45 15
112 46 15
112 47 15
112 48 15
112 49 23
112 50 23
112 51 23
112 52 23
112 53 23
112 54 23
112 55 23
112 56 23
112 57 23
112 58 23
112 59 23
112 60 23
112 61 23
112 62 23
112 63 23
112 64 23
112 65 23
112 66 23
112 67 83
112 68 83
112 69 83
112 70 83
112 71 83
112 72 83
112 73 83
112 74 83
112 75 83
112 76 83
112 77 83
112 78 20
112 79 20
112 80 20
112 81 20
112 82 20
112 83 20
112 84 20
112 85 20
112 86 20
112 87 20
112 88 20
112 89 20
112 90 20
112 91 20
112 92 20
112 93 65
112 94 65
112 95 65
112 96 65
112 97 65
112 98 65
112 99 53
112 100 53
112 101 53
112 102 53
112 103 53
112 104 53
112 105 53
112 106 53
112 107 53
112 108 53
112 109 53
112 110 53
112 111 53
112 112 58
112 113 58
112 114 58
112 115 58
112 116 58
112 117 58
112 118 58
112 119 58
112 120 58
112 121 58
112 122 58
112 123 58
112 124 58
112 125 58
112 126 58
112 127 58
112 128 58
112 129 58
112 130 58
112 131 58
112 132 58
112 133 58
112 134 58
112 135 58
112 136 58
112 137 88
112 138 88
112 139 88
112 140 88
112 141 88
112 142 31
112 143 31
112 144 31
112 145 31
112 146 31
112 147 31
112 148 31
112 149 31
112 150 31
112 151 31
112 152 31
112 153 31
112 154 31
112 155 94
112 156 94
112 157 94
112 158 94
112 159 94
112 160 94
112 161 94
112 162 94
112 163 94
112 164 94
112 165 94
112 166 94
112 167 94
112 168 94
112 169 94
112 170 94
112 171 94
112 172 94
112 173 94
112 174 94
112 175 94
112 176 1
112 177 1
112 178 1
112 179 1
112 180 1
112 181 1
112 182 1
112 183 1
112 184 1
112 185 1
112 186 1
112 187 1
112 188 1
112 189 1
112 190 1
112 191 1
112 192 1
112 193 1
112 194 1
112 195 1
112 196 1
112 197 1
112 198 1
112 199 1
113 0 59
113 1 59
113 2 59
113 3 59
113 4 59
113 5 59
113 6 59
113 7 59
113 8 59
113 9 59
113 10 59
113 11 59
113 12 59
113 13 59
113 14 59
113 15 100
113 16 100
113 17 100
113 18 100
113 19 100
113 20 100
113 21 15
113 22 15
113 23 15
113 24 15
113 25 15
113 26 15
113 27 15
113 28 15
113 29 15
113 30 15
113 31 15
113 32 15
113 33 15
113 34 15
113 35 15
113 36 15
113 37 15
113 38 15
113 39 15
113 40 15
113 41 15
113 42 15
113 43 15
113 44 15
113 45 15
113 46 15
113 47 16
113 48 16
113 49 16
113 50 23
113 51 16
113 52 16
113 53 23
113 54 23
113 55 23
113 56 23
113 57 23
113 58 23
113 59 23
113 60 23
113 61 23
113 62 23
113 63 23
113 64 23
113 65 23
113 66 23
113 67 83
113 68 83
113 69 83
113 70 83
113 71 83
113 72 83
113 73 83
113 74 83
113 75 83
113 76 83
113 77 83
113 78 83
113 79 83
113 80 83
113 81 20
113 82 20
113 83 20
113 84 20
113 85 20
113 86 20
113 87 20
113 88 20
113 89 20
113 90 20
113 91 20
113 92 20
113 93 20
113 94 65
113 95 65
113 96 65
113 97 65
113 98 65
113 99 65
113 100 53
113 101 53
113 102 53
113 103 53
113 104 53
113 105 53
113 106 53
113 107 53
113 108 53
113 109 53
113 110 53
113 111 2
113 112 58
113 113 2
113 114 58
113 115 58
113 116 58
113 117 58
113 118 58
113 119 58
113 120 58
113 121 58
113 122 58
113 123 58
113 124 58
113 125 58
113 126 58
113 127 58
113 128 58
113 129 58
113 130 58
113 131 58
113 132 58
113 133 58
113 134 58
113 135 58
113 136 58
113 137 88
113 138 88
113 139 88
113 140 88
113 141 31
113 142 31
113 143 31
113 144 31
113 145 31
113 146 31
113 147 31
113 148 31
113 149 31
113 150 31
113 151 31
113 152 31
113 153 94
113 154 94
113 155 94
113 156 94
113 157 94
113 158 94
113 159 94
113 160 94
113 161 94
113 162 94
113 163 94
113 164 94
113 165 94
113 166 94
113 167 94
113 168 94
113 169 94
113 170 94
113 171 94
113 172 94
113 173 94
113 174 94
113 175 1
113 176 1
113 177 1
113 178 1
113 179 1
113 180 1
113 181 1
113 182 1
113 183 1
113 184 1
113 185 1
113 186 1
113 187 1
113 188 1
113 189 1
113 190 1
113 191 1
113 192 1
113 193 1
113 194 1
113 195 1
113 196 1
113 197 1
113 198 1
113 199 1
114 0 59
114 1 59
114 2 59
114 3 59
114 4 59
114 5 59
114 6 59
114 7 59
114 8 59
114 9 59
114 10 59
114 11 59
114 12 59
114 13 59
114 14 59
114 15 100
114 16 100
114 17 100
114 18 100
114 19 100
114 20 100
114 21 100
114 22 15
114 23 15
114 24 15
114 25 15
114 26 15
114 27 15
114 28 15
114 29 15
114 30 15
114 31 15
114 32 15
114 33 15
114 34 15
114 35 15
114 36 15
114 37 15
114 38 15
114 39 15
114 40 15
114 41 15
114 42 15
114 43 15
114 44 15
114 45 15
114 46 15
114 47 16
114 48 16
114 49 16
114 50 16
114 51 16
114 52 16
114 53 16
114 54 23
114 55 23
114 56 23
114 57 23
114 58 23
114 59 23
114 60 23
114 61 23
114 62 23
114 63 23
114 64 23
114 65 23
114 66 23
114 67 23
114 68 83
114 69 83
114 70 83
114 71 83
114 72 83
114 73 83
114 74 83
114 75 83
114 76 83
114 77 83
114 78 83
114 79 83
114 80 83
114 81 20
114 82 20
114 83 20
114 84 20
114 85 20
114 86 20
114 87 20
114 88 20
114 89 20
114 90 20
114 91 20
114 92 20
114 93 20
114 94 65
114 95 65
114 96 65
114 97 65
114 98 65
114 99 65
114 100 65
114 101 53
114 102 53
114 103 53
114 104 53
114 105 53
114 106 53
114 107 53
114 108 53
114 109 53
114 110 2
114 111 2
114 112 2
114 113 2
114 114 2
114 115 58
114 116 2
114 117 58
114 118 58
114 119 58
114 120 58
114 121 58
114 122 58
114 123 58
114 124 58
114 125 58
114 126 58
114 127 58
114 128 58
114 129 58
114 130 58
114 131 58
114 132 58
114 133 58
114 134 58
114 135 58
114 136 58
114 137 88
114 138 88
114 139 88
114 140 88
114 141 88
114 142 31
114 143 31
114 144 31
114 145 31
114 146 31
114 147 31
114 148 31
114 149 31
114 150 31
114 151 31
114 152 94
114 153 94
114 154 94
114 155 94
114 156 94
114 157 94
114 158 94
114 159 94
114 160 94
114 161 94
114 162 94
114 163 94
114 164 94
114 165 94
114 166 94
114 167 94
114 168 94
114 169 94
114 170 94
114 171 94
114 172 94
114 173 94
114 174 94
114 175 1
114 176 1
114 177 1
114 178 1
114 179 1
114 180 1
114 181 1
114 182 1
114 183 1
114 184 1
114 185 1
114 186 1
114 187 1
114 188 1
114 189 1
114 190 1
114 191 1
114 192 1
114 193 1
114 194 1
114 195 1
114 196 1
114 197 1
114 198 1
114 199 1
115 0 59
115 1 59
115 2 59
115 3 59
115 4 59
115 5 59
115 6 59
115 7 59
115 8 59
115 9 59
115 10 59
115 11 59
115 12 59
115 13 59
115 14 100
115 15 100
115 16 100
115 17 100
115 18 100
115 19 100
115 20 100
115 21 100
115 22 100
115 23 100
115 24 15
115 25 15
115 26 15
115 27 15
115 28 15
115 29 15
115 30 15
115 31 15
115 32 15
115 33 15
115 34 15
115 35 15
115 36 15
115 37 15
115 38 15
115 39 15
115 40 15
115 41 15
115 42 15
115 43 15
115 44 15
115 45 15
115 46 15
115 47 16
115 48 16
115 49 16
115 50 16
115 51 16
115 52 16
115 53 16
115 54 16
115 55 23
115 56 23
115 57 23
115 58 23
115 59 23
115 60 23
115 61 23
115 62 23
115 63 23
115 64 23
115 65 23
115 66 23
115 67 23
115 68 23
115 69 83
115 70 83
115 71 83
115 72 83
115 73 83
115 74 83
115 75 83
115 76 83
115 77 83
115 78 83
115 79 83
115 80 83
115 81 83
115 82 20
115 83 20
115 84 20
115 85 20
115 86 20
115 87 20
115 88 20
115 89 20
115 90 20
115 91 20
115 92 20
115 93 20
115 94 65
115 95 65
115 96 65
115 97 65
115 98 65
115 99 65
115 100 87
115 101 87
115 102 87
115 103 53
115 104 53
115 105 87
115 106 87
115 107 53
115 108 53
115 109 2
115 110 2
115 111 2
115 112 2
115 113 2
115 114 2
115 115 2
115 116 2
115 117 2
115 118 2
115 119 58
115 120 58
115 121 58
115 122 58
115 123 58
115 124 58
115 125 58
115 126 58
115 127 58
115 128 58
115 129 58
115 130 58
115 131 58
115 132 58
115 133 58
115 134 58
115 135 58
115 136 58
115 137 88
115 138 88
115 139 88
115 140 88
115 141 88
115 142 31
115 143 31
115 144 31
115 145 31
115 146 31
115 147 31
115 148 31
115 149 31
115 150 31
115 151 31
115 152 94
115 153 94
115 154 94
115 155 94
115 156 94
115 157 94
115 158 94
115 159 94
115 160 94
115 161 94
115 162 94
115 163 94
115 164 94
115 165 94
115 166 94
115 167 94
115 168 94
115 169 94
115 170 94
115 171 94
115 172 94
115 173 94
115 174 1
115 175 1
115 176 1
115 177 1
115 178 1
115 179 1
115 180 1
115 181 1
115 182 1
115 183 1
115 184 1
115 185 1
115 186 1
115 187 1
115 188 1
115 189 1
115 190 1
115 191 1
115 192 1
115 193 1
115 194 1
115 195 1
115 196 1
115 197 1
115 198 1
115 199 1
116 0 59
116 1 59
116 2 59
116 3 59
116 4 59
116 5 59
116 6 59
116 7 59
116 8 59
116 9 59
116 10 59
116 11 59
116 12 100
116 13 100
116 14 100
116 15 100
116 16 100
116 17 100
116 18 100
116 19 100
116 20 100
116 21 100
116 22 100
116 23 100
116 24 100
116 25 15
116 26 15
116 27 15
116 28 15
116 29 15
116 30 15
116 31 15
116 32 15
116 33 15
116 34 15
116 35 15
116 36 15
116 37 15
116 38 15
116 39 15
116 40 15
116 41 15
116 42 15
116 43 15
116 44 15
116 45 15
116 46 15
116 47 16
116 48 16
116 49 16
116 50 16
116 51 16
116 52 16
116 53 16
116 54 16
116 55 16
116 56 16
116 57 23
116 58 23
116 59 23
116 60 23
116 61 23
116 62 23
116 63 23
116 64 23
116 65 23
116 66 23
116 67 23
116 68 83
116 69 83
116 70 83
116 71 83
116 72 83
116 73 83
116 74 83
116 75 83
116 76 83
116 77 83
116 78 83
116 79 83
116 80 83
116 81 20
116 82 20
116 83 20
116 84 20
116 85 20
116 86 20
116 87 20
116 88 20
116 89 20
116 90 20
116 91 20
116 92 20
116 93 20
116 94 65
116 95 65
116 96 65
116 97 65
116 98 87
116 99 87
116 100 87
116 101 87
116 102 87
116 103 87
116 104 87
116 105 87
116 106 87
116 107 87
116 108 87
116 109 2
116 110 2
116 111 2
116 112 2
116 113 2
116 114 2
116 115 2
116 116 2
116 117 2
116 118 58
116 119 2
116 120 2
116 121 58
116 122 58
116 123 58
116 124 58
116 125 2
116 126 2
116 127 58
116 128 58
116 129 58
116 130 58
116 131 58
116 132 58
116 133 58
116 134 58
116 135 58
116 136 58
116 137 58
116 138 88
116 139 88
116 140 88
116 141 88
116 142 31
116 143 31
116 144 31
116 145 31
116 146 31
116 147 31
116 148 31
116 149 31
116 150 31
116 151 94
116 152 31
116 153 94
116 154 94
116 155 94
116 156 94
116 157 94
116 158 94
116 159 94
116 160 94
116 161 94
116 162 94
116 163 94
116 164 94
116 165 94
116 166 94
116 167 94
116 168 94
116 169 94
